id	title	old_field	label	field	ig_winner	field_num
1516	Flotation Materials for Aerial Delivery of Acetaminophen Toxic Baits to Brown Tree Snakes.	biology	1	bio_env	0	1
1792	Contrast-enhanced MR angiography of the peripheral vessels	medicine	0	medicine	0	3
898	Power increases hypocrisy: moralizing in reasoning, immorality in behavior.	psychology	1	neuroscience	0	4
432	The young and the clueless	economics	1	neuroscience	0	4
1305	Cuttlefish use visual cues to control three-dimensional skin papillae for camouflage.	biology	1	bio_env	0	1
1872	A shake of the head to a wink of the anus.	medicine	0	medicine	0	3
2466	Utilisation of a tropical bay as a nursery area by sharks of the families Carcharhinidae and Sphyrnidae	bio_env	0	bio_env	0	1
1677	Women's preferences for penis size: A new research method using selection among 3D models	psychology	1	neuroscience	0	4
2647	The effect of feature saliency on haptic subitizing	neuroscience	0	neuroscience	0	4
3403	Effect of Preparation Condition on Magnetic Properties of ${\rm Nd-Fe-B}/\alpha-{\rm Fe}$ Multi-Layered Thick  Film-Magnets Prepared by PLD Method	exact_eng	0	exact_eng	0	2
2683	Functional relevance of the precuneus in verbal politeness	neuroscience	0	neuroscience	0	4
309	Do nice guys--and gals--really finish last? The joint effects of sex and agreeableness on income.	psychology	1	neuroscience	0	4
1844	Continued improvement in myocardial T2* over two years of deferasirox therapy in β-thalassemia major patients with cardiac iron overload.	medicine	0	medicine	0	3
625	Undercover as Sex Workers: The Attitudes and Experiences of Female Vice Officers	humanities	1	neuroscience	0	4
1845	Surgical Removal of Retained Subfoveal Perfluorocarbon Liquid through a Therapeutic Macular Hole with Intravitreal PFCL Injection and Gas Tamponade	medicine	0	medicine	0	3
2474	Structure and Function of Populus deltoides Agroforestry Systems in Eastern India: 2. Nutrient dynamics	bio_env	0	bio_env	0	1
1758	Our 20-year experience with experimental colonic anastomotic healing	medicine	0	medicine	0	3
2991	Global Neuroscience: Distributing the Management of Brain Knowledge Worldwide	neuroscience	0	neuroscience	0	4
2417	How epigenetics affects twins	bio_env	0	bio_env	0	1
766	SARS Transmission: Language and Droplet Production.	medicine	1	medicine	0	3
2951	Addiction, adolescence, and the integration of control and motivation	neuroscience	0	neuroscience	0	4
1908	Metabolites in stored platelets associated with platelet recoveries and survivals.	medicine	0	medicine	0	3
2804	Perinatal exposure to music protects spatial memory against callosal lesions	neuroscience	0	neuroscience	0	4
184	Effect of music and auditory stimuli on secretory immunoglobulin A (IgA)	psychology	1	neuroscience	1	4
3003	Prediction of brain maturity in infants using machine-learning algorithms	neuroscience	0	neuroscience	0	4
3313	Expected Value Expansions in Rooted Graphs	exact_eng	0	exact_eng	0	2
1991	A randomized, controlled trial of maintenance interferon therapy for patients with chronic hepatitis C virus and persistent viremia.	medicine	0	medicine	0	3
2939	Cholinergic modulation of Kir2 channels selectively elevates dendritic excitability in striatopallidal neurons	neuroscience	0	neuroscience	0	4
282	Some Characteristics of the External Ear of American Whites American Indians American Negroes Alaskan Esquimos and Filipinos	medicine	1	medicine	0	3
1240	Mathematicians talk tough to new barbie	psychology	1	neuroscience	0	4
2161	To Add or Not to Add Mitral Valve Surgery to Septal Myectomy in HOCM Patients.	medicine	0	medicine	0	3
545	Pie-eyed and deskless	humanities	1	neuroscience	0	4
2037	Multi-modality imaging for stent edge assessment	medicine	0	medicine	0	3
568	Is There a Relationship Between Honor Codes and Academic Dishonesty?	psychology	1	neuroscience	0	4
2008	Predicting two-year quality of life after breast cancer surgery using artificial neural network and linear regression models	medicine	0	medicine	0	3
3333	Microfluidically Tunable Microstrip Filters	exact_eng	0	exact_eng	0	2
3076	Visuo-tactile Integration in Personal Space	neuroscience	0	neuroscience	0	4
3246	Lattice-Ordered Matrix Rings Over Totally Ordered Rings	exact_eng	0	exact_eng	0	2
1540	Inequality and the Redistributive Effects of Public Education Funding.	economics	1	neuroscience	0	4
1675	Semenly Harmless Back Pain: An Unusual Presentation of a Subcutaneous Abscess	medicine	1	medicine	0	3
1596	Preference Organization and Reply Comprehension.	humanities	1	neuroscience	0	4
1025	Startle in the Presence of Background Noise.	physics	1	exact_eng	0	2
2024	Response to Drs. Piscaglia et al.	medicine	0	medicine	0	3
3153	TNF superfamily member APRIL enhances midbrain dopaminergic axon growth and contributes to the nigrostriatal projection in vivo	neuroscience	0	neuroscience	0	4
2356	Exploring fungal mega-diversity: Pseudocercospora from Brazil	bio_env	0	bio_env	0	1
2628	Modeling healthy male white matter and myelin development: 3 through 60 months of age	neuroscience	0	neuroscience	0	4
221	From Shakespeare to Star Trek and beyond: a Medline search for literary and other allusions in biomedical titles	medicine	1	medicine	0	3
2631	From meaning to categorization: The hierarchical recruitment of brain circuits selective for action verbs	neuroscience	0	neuroscience	0	4
2719	Semantic Knowledge Use in Discourse Produced by Individuals with Anomic Aphasia.	neuroscience	0	neuroscience	0	4
1859	A proposed biology- and biomarker-based algorithm for management of acute GvHD	medicine	0	medicine	0	3
1175	Seasonality of birth in the majors, 1880-1999	humanities	1	neuroscience	0	4
360	The spermicidal potency of Coca-Cola and Pepsi-Cola	chemistry	1	medicine	0	3
995	Roaring and Social Communication in African Lions: The Limitations Imposed by Listeners.	biology	1	bio_env	0	1
9	Itch Relief by Mirror Scratching. A Psychophysical Study	medicine	1	medicine	1	3
1887	Necrotizing enterocolitis after intravenous immunoglobulin treatment for neonatal isoimmune thrombocytopenia	medicine	0	medicine	0	3
1211	Famous faces as icons. The illusion of being an expert in the recognition of famous faces.	psychology	1	neuroscience	0	4
2873	Effects of tilted orientations and face-like configurations on visual search asymmetry in macaques	neuroscience	0	neuroscience	0	4
3352	Low Complexity FFT-Based Frequency Offset Estimation for M-QAM Coherent Optical Systems	exact_eng	0	exact_eng	0	2
3406	A New Measurement Circuit to Evaluate Current Collapse Effect of GaN HEMTs Under Practical Conditions	exact_eng	0	exact_eng	0	2
1397	Attempted Suicide or Hitting the Nail on the Head: Case Report.	medicine	1	medicine	0	3
2664	Effects of stimulus duration on audio-visual synchrony perception	neuroscience	0	neuroscience	0	4
1900	The prognostic significance of ploidy analysis in operable breast cancer.	medicine	0	medicine	0	3
3136	Erratum to: SDF1 in the dorsal corticospinal tract promotes CXCR4+ cell migration after spinal cord injury	neuroscience	0	neuroscience	0	4
528	Effect of alcoholic intoxication on the appreciation of different types of humor.	psychology	1	neuroscience	0	4
3187	Assessment of reward responsiveness in the response bias probabilistic reward task in rats: implications for cross-species translational research	neuroscience	0	neuroscience	0	4
2009	Ethylene vinyl alcohol copolymer for occlusion of specific portal branches during preoperative portal vein embolisation with n-butyl-cyanoacrylate	medicine	0	medicine	0	3
2430	On the elevated intestinal pH of higher termites (Isoptera: Termitidae)	bio_env	0	bio_env	0	1
2421	Effects of acclimation temperatures of 7 and 14 °C on the contractility of Atlantic salmon (Salmo salar) intestinal smooth muscle in vitro	bio_env	0	bio_env	0	1
104	Perceived size and Perceived Distance of Targets Viewed From Between the Legs: Evidencefor Proprioceptive Theory	psychology	1	neuroscience	1	4
1594	Anatomy of a bathtub vortex.	physics	1	exact_eng	0	2
1748	Are We Overtreating Ductal Carcinoma in Situ (DCIS)?	medicine	0	medicine	0	3
904	Experimental evidence of a symbiosis between red-cockaded woodpeckers and fungi	biology	1	bio_env	0	1
453	Food Crushing Sounds: An Introductory Study.	biology	1	bio_env	0	1
962	Time Profile of Putrescine, Cadaverine, Indole and Skatole in Human Saliva	medicine	1	medicine	0	3
546	Does degree of baldness influence vitamin D status?	medicine	1	medicine	0	3
1256	Jesus and the Ideal of the Manly Man in New Zealand after World War One	humanities	1	neuroscience	0	4
1299	Facial Representation of Multivariate Data.	economics	1	exact_eng	0	2
2415	Food stealing in cockroaches	bio_env	0	bio_env	0	1
23	Demonstration of the Exponential Decay Law Using Beer Froth	physics	1	exact_eng	1	2
2432	Abundance and diversity of planktonic rotifers in the Po River	bio_env	0	bio_env	0	1
1097	Viscoelasticity: Why Plastic Bags Give Way When You Are Halfway Home.	physics	1	exact_eng	0	2
1476	Automated ingestion detection for a health monitoring system.	medicine	1	medicine	0	3
3368	Smart Grid Infrastructure Using a Hybrid Network Architecture	exact_eng	0	exact_eng	0	2
2020	Choked pipes--reforming Pakistan's mixed health system.	medicine	0	medicine	0	3
419	Impact of Ganesh Idol Immersion Activities on the Water Quality of Tapi River, Surat (Gujarat) India	biology	1	bio_env	0	1
2717	“Sculpting the Response Space”—An Account of Left Prefrontal Activation at Encoding	neuroscience	0	neuroscience	0	4
1839	Response to ‘Non-invasive high frequency ventilation and the errors from the past: designing simple trials neglecting complex respiratory physiology’	medicine	0	medicine	0	3
1184	Impact of Yankee Stadium Bat Day on blunt trauma in northern New York City.	medicine	1	medicine	0	3
2217	Case report 63	medicine	0	medicine	0	3
102	"The Definite Article: Acknowledging ""The"" in Index Entries."	psychology	1	neuroscience	1	4
3102	From self to social cognition: Theory of Mind mechanisms and their relation to Executive Functioning	neuroscience	0	neuroscience	0	4
3308	Majorization and distances in trees	exact_eng	0	exact_eng	0	2
1952	Upper thoracic extralobar pulmonary sequestration presenting with respiratory distress in a newborn	medicine	0	medicine	0	3
3275	Nonlinear Adaptive Lumped Parameter Magnetic Circuit Analysis for Spoke-Type Fault-Tolerant Permanent-Magnet Motors	exact_eng	0	exact_eng	0	2
2326	What currency do scatter-hoarding gray jays maximize?	bio_env	0	bio_env	0	1
2995	Frontoparietal Activation Distinguishes Face and Space from Artifact Concepts	neuroscience	0	neuroscience	0	4
2615	Aged Tgfβ2/Gdnf double-heterozygous mice show no morphological and functional alterations in the nigrostriatal system	neuroscience	0	neuroscience	0	4
623	Using the 2nd and 4th Digit Ratio (2D:4D) to Sex Cave Art Hand Stencils: Factors to Consider	medicine	1	medicine	0	3
2157	A new perspective for nuclear medicine: expanding the indications for PSMA targeted imaging and therapy	medicine	0	medicine	0	3
388	Exorcism-resistant ghost possession treated with clopenthixol	medicine	1	medicine	0	3
3401	3D non-stationary wideband circular tunnel channel models for high-speed train wireless communication systems	exact_eng	0	exact_eng	0	2
2783	Tactile inhibition of return: non-ocular response inhibition and mode of response	neuroscience	0	neuroscience	0	4
2406	A new species of Fansipaniana from Northern Vietnam (Lepidoptera: Tortricidae: Olethreutinae: Olethreutini).	bio_env	0	bio_env	0	1
2032	The Type Species in virus taxonomy	medicine	0	medicine	0	3
1015	A Mathematical Model for the Dynamics and Synchronization of Cows	physics	1	exact_eng	0	2
3267	Design of an RGB LED Backlight Circuit for Liquid Crystal Display Panels	exact_eng	0	exact_eng	0	2
2126	PSI kinematic versus non-PSI mechanical alignment in total knee arthroplasty: a prospective, randomized study	medicine	0	medicine	0	3
2689	Task unrelated thought: The role of distributed processing	neuroscience	0	neuroscience	0	4
1995	Chemotherapy of human head and neck cancer xenografts with three clinically active drugs: cis-platinum, bleomycin and methotrexate.	medicine	0	medicine	0	3
260	Does Application of Tea Bags to Sore Nipples While Breastfeeding Provide Effective Relief?	medicine	1	medicine	0	3
2341	Recognition of incomplete patterns by bumble bees	bio_env	0	bio_env	0	1
2830	Action prediction in the cerebellum and in the parietal lobe	neuroscience	0	neuroscience	0	4
1963	Intrathoracic supercharge technique for esophageal reconstruction using colon interposition via a retrosternal route	medicine	0	medicine	0	3
3031	Acute symptomatic toxoplasma retinochoroiditis	neuroscience	0	neuroscience	0	4
3066	Revealing ontological commitments by magic	neuroscience	0	neuroscience	0	4
599	Flatus Retention is the Major Factor in Diverticular Disease	medicine	1	medicine	0	3
2813	Visconti and Fellini: from left social neorealism to right-hemisphere stroke.	neuroscience	0	neuroscience	0	4
1077	Effect on tipping of barman drawing a sun on the bottom of customers' checks.	psychology	1	neuroscience	0	4
3277	Closed-Form Solution of a Recursive Tracking Filter with a Priori Velocity Initialization	exact_eng	0	exact_eng	0	2
1041	Mating Competitors Increase Religious Beliefs.	psychology	1	neuroscience	0	4
1917	Specific probiotic therapy attenuates antibiotic induced visceral hypersensitivity in mice.	medicine	0	medicine	0	3
2963	EEG and electrodermal activity in girls with Attention-Deficit/Hyperactivity Disorder	neuroscience	0	neuroscience	0	4
1567	How Much Mass Do Supermassive Black Holes Eat in Their Old Age?	physics	1	exact_eng	0	2
2895	BDNF Regulates Reelin Expression and Cajal-Retzius Cell Development in the Cerebral Cortex	neuroscience	0	neuroscience	0	4
2788	Evidence of an eye movement-based memory effect in congenital prosopagnosia	neuroscience	0	neuroscience	0	4
2139	Treatment of newly diagnosed acute promyelocytic leukemia (APL): a comparison of French-Belgian-Swiss and PETHEMA results.	medicine	0	medicine	0	3
1458	Does garlic protect against vampires? An experimental study	biology	1	bio_env	0	1
1126	An acute anxiety state in an adolescent precipitated by viewing a horror movie	medicine	1	medicine	0	3
